Ann Date,Ticker,event_id
2025-05-01,AAPL,AAPL | 2025-05-01
2025-01-30,AAPL,AAPL | 2025-01-30
2024-10-31,AAPL,AAPL | 2024-10-31
2024-08-01,AAPL,AAPL | 2024-08-01
2024-05-02,AAPL,AAPL | 2024-05-02
2024-02-01,AAPL,AAPL | 2024-02-01
2023-11-02,AAPL,AAPL | 2023-11-02
2023-08-03,AAPL,AAPL | 2023-08-03
2023-05-04,AAPL,AAPL | 2023-05-04
2023-02-02,AAPL,AAPL | 2023-02-02
2022-10-27,AAPL,AAPL | 2022-10-27
2022-07-28,AAPL,AAPL | 2022-07-28
2022-04-28,AAPL,AAPL | 2022-04-28
2022-01-27,AAPL,AAPL | 2022-01-27
2021-10-28,AAPL,AAPL | 2021-10-28
2021-07-27,AAPL,AAPL | 2021-07-27
2021-04-28,AAPL,AAPL | 2021-04-28
2021-01-27,AAPL,AAPL | 2021-01-27
2020-10-29,AAPL,AAPL | 2020-10-29
2020-07-30,AAPL,AAPL | 2020-07-30
2020-04-30,AAPL,AAPL | 2020-04-30
2020-01-28,AAPL,AAPL | 2020-01-28
2019-10-30,AAPL,AAPL | 2019-10-30
2019-07-30,AAPL,AAPL | 2019-07-30
2019-04-30,AAPL,AAPL | 2019-04-30
2019-01-29,AAPL,AAPL | 2019-01-29
2018-11-01,AAPL,AAPL | 2018-11-01
2018-07-31,AAPL,AAPL | 2018-07-31
2018-05-01,AAPL,AAPL | 2018-05-01
2018-02-01,AAPL,AAPL | 2018-02-01
2017-11-02,AAPL,AAPL | 2017-11-02
2017-08-01,AAPL,AAPL | 2017-08-01
2017-05-02,AAPL,AAPL | 2017-05-02
2017-01-31,AAPL,AAPL | 2017-01-31
2016-10-25,AAPL,AAPL | 2016-10-25
2016-07-26,AAPL,AAPL | 2016-07-26
2016-04-26,AAPL,AAPL | 2016-04-26
2016-01-26,AAPL,AAPL | 2016-01-26
2015-10-27,AAPL,AAPL | 2015-10-27
2015-07-21,AAPL,AAPL | 2015-07-21
2015-04-27,AAPL,AAPL | 2015-04-27
2015-01-27,AAPL,AAPL | 2015-01-27
2014-10-20,AAPL,AAPL | 2014-10-20
2014-07-22,AAPL,AAPL | 2014-07-22
2014-04-23,AAPL,AAPL | 2014-04-23
2025-04-25,ABBV,ABBV | 2025-04-25
2025-01-31,ABBV,ABBV | 2025-01-31
2024-10-30,ABBV,ABBV | 2024-10-30
2024-07-25,ABBV,ABBV | 2024-07-25
2024-04-26,ABBV,ABBV | 2024-04-26
2024-02-02,ABBV,ABBV | 2024-02-02
2023-10-27,ABBV,ABBV | 2023-10-27
2023-07-27,ABBV,ABBV | 2023-07-27
2023-04-27,ABBV,ABBV | 2023-04-27
2023-02-09,ABBV,ABBV | 2023-02-09
2022-10-28,ABBV,ABBV | 2022-10-28
2022-07-29,ABBV,ABBV | 2022-07-29
2022-04-29,ABBV,ABBV | 2022-04-29
2022-02-02,ABBV,ABBV | 2022-02-02
2021-10-29,ABBV,ABBV | 2021-10-29
2021-07-30,ABBV,ABBV | 2021-07-30
2021-04-30,ABBV,ABBV | 2021-04-30
2021-02-03,ABBV,ABBV | 2021-02-03
2020-10-30,ABBV,ABBV | 2020-10-30
2020-07-31,ABBV,ABBV | 2020-07-31
2020-05-01,ABBV,ABBV | 2020-05-01
2020-02-07,ABBV,ABBV | 2020-02-07
2019-11-01,ABBV,ABBV | 2019-11-01
2019-07-26,ABBV,ABBV | 2019-07-26
2019-04-25,ABBV,ABBV | 2019-04-25
2019-01-25,ABBV,ABBV | 2019-01-25
2018-11-02,ABBV,ABBV | 2018-11-02
2018-07-27,ABBV,ABBV | 2018-07-27
2018-04-26,ABBV,ABBV | 2018-04-26
2018-01-26,ABBV,ABBV | 2018-01-26
2017-10-27,ABBV,ABBV | 2017-10-27
2017-07-28,ABBV,ABBV | 2017-07-28
2017-04-27,ABBV,ABBV | 2017-04-27
2017-01-27,ABBV,ABBV | 2017-01-27
2016-10-28,ABBV,ABBV | 2016-10-28
2016-07-29,ABBV,ABBV | 2016-07-29
2016-04-28,ABBV,ABBV | 2016-04-28
2016-01-29,ABBV,ABBV | 2016-01-29
2015-10-30,ABBV,ABBV | 2015-10-30
2015-07-24,ABBV,ABBV | 2015-07-24
2015-04-23,ABBV,ABBV | 2015-04-23
2015-01-30,ABBV,ABBV | 2015-01-30
2014-10-31,ABBV,ABBV | 2014-10-31
2014-07-25,ABBV,ABBV | 2014-07-25
2014-04-25,ABBV,ABBV | 2014-04-25
2025-03-20,ACN,ACN | 2025-03-20
2024-12-19,ACN,ACN | 2024-12-19
2024-09-26,ACN,ACN | 2024-09-26
2024-06-20,ACN,ACN | 2024-06-20
2024-03-21,ACN,ACN | 2024-03-21
2023-12-19,ACN,ACN | 2023-12-19
2023-09-28,ACN,ACN | 2023-09-28
2023-06-22,ACN,ACN | 2023-06-22
2023-03-23,ACN,ACN | 2023-03-23
2022-12-16,ACN,ACN | 2022-12-16
2022-09-22,ACN,ACN | 2022-09-22
2022-06-23,ACN,ACN | 2022-06-23
2022-03-17,ACN,ACN | 2022-03-17
2021-12-16,ACN,ACN | 2021-12-16
2021-09-23,ACN,ACN | 2021-09-23
2021-06-24,ACN,ACN | 2021-06-24
2021-03-18,ACN,ACN | 2021-03-18
2020-12-17,ACN,ACN | 2020-12-17
2020-09-24,ACN,ACN | 2020-09-24
2020-06-25,ACN,ACN | 2020-06-25
2020-03-19,ACN,ACN | 2020-03-19
2019-12-19,ACN,ACN | 2019-12-19
2019-09-26,ACN,ACN | 2019-09-26
2019-06-27,ACN,ACN | 2019-06-27
2019-03-28,ACN,ACN | 2019-03-28
2018-12-20,ACN,ACN | 2018-12-20
2018-09-27,ACN,ACN | 2018-09-27
2018-06-28,ACN,ACN | 2018-06-28
2018-03-22,ACN,ACN | 2018-03-22
2017-12-21,ACN,ACN | 2017-12-21
2017-09-28,ACN,ACN | 2017-09-28
2017-06-22,ACN,ACN | 2017-06-22
2017-03-23,ACN,ACN | 2017-03-23
2016-12-21,ACN,ACN | 2016-12-21
2016-09-29,ACN,ACN | 2016-09-29
2016-06-23,ACN,ACN | 2016-06-23
2016-03-24,ACN,ACN | 2016-03-24
2015-12-17,ACN,ACN | 2015-12-17
2015-09-24,ACN,ACN | 2015-09-24
2015-06-25,ACN,ACN | 2015-06-25
2015-03-26,ACN,ACN | 2015-03-26
2014-12-18,ACN,ACN | 2014-12-18
2014-09-24,ACN,ACN | 2014-09-24
2014-06-26,ACN,ACN | 2014-06-26
2025-03-12,ADBE,ADBE | 2025-03-12
2024-12-11,ADBE,ADBE | 2024-12-11
2024-09-12,ADBE,ADBE | 2024-09-12
2024-06-13,ADBE,ADBE | 2024-06-13
2024-03-14,ADBE,ADBE | 2024-03-14
2023-12-13,ADBE,ADBE | 2023-12-13
2023-09-14,ADBE,ADBE | 2023-09-14
2023-06-15,ADBE,ADBE | 2023-06-15
2023-03-15,ADBE,ADBE | 2023-03-15
2022-12-15,ADBE,ADBE | 2022-12-15
2022-09-15,ADBE,ADBE | 2022-09-15
2022-06-16,ADBE,ADBE | 2022-06-16
2022-03-22,ADBE,ADBE | 2022-03-22
2021-12-16,ADBE,ADBE | 2021-12-16
2021-09-21,ADBE,ADBE | 2021-09-21
2021-06-17,ADBE,ADBE | 2021-06-17
2021-03-23,ADBE,ADBE | 2021-03-23
2020-12-10,ADBE,ADBE | 2020-12-10
2020-09-15,ADBE,ADBE | 2020-09-15
2020-06-11,ADBE,ADBE | 2020-06-11
2020-03-12,ADBE,ADBE | 2020-03-12
2019-12-12,ADBE,ADBE | 2019-12-12
2019-09-17,ADBE,ADBE | 2019-09-17
2019-06-18,ADBE,ADBE | 2019-06-18
2019-03-14,ADBE,ADBE | 2019-03-14
2018-12-13,ADBE,ADBE | 2018-12-13
2018-09-13,ADBE,ADBE | 2018-09-13
2018-06-14,ADBE,ADBE | 2018-06-14
2018-03-15,ADBE,ADBE | 2018-03-15
2017-12-14,ADBE,ADBE | 2017-12-14
2017-09-19,ADBE,ADBE | 2017-09-19
2017-06-20,ADBE,ADBE | 2017-06-20
2017-03-16,ADBE,ADBE | 2017-03-16
2016-12-15,ADBE,ADBE | 2016-12-15
2016-09-20,ADBE,ADBE | 2016-09-20
2016-06-21,ADBE,ADBE | 2016-06-21
2016-03-17,ADBE,ADBE | 2016-03-17
2015-12-10,ADBE,ADBE | 2015-12-10
2015-09-17,ADBE,ADBE | 2015-09-17
2015-06-16,ADBE,ADBE | 2015-06-16
2015-03-17,ADBE,ADBE | 2015-03-17
2014-12-11,ADBE,ADBE | 2014-12-11
2014-09-16,ADBE,ADBE | 2014-09-16
2014-06-17,ADBE,ADBE | 2014-06-17
2025-02-04,AMD,AMD | 2025-02-04
2024-10-29,AMD,AMD | 2024-10-29
2024-07-30,AMD,AMD | 2024-07-30
2024-04-30,AMD,AMD | 2024-04-30
2024-01-30,AMD,AMD | 2024-01-30
2023-10-31,AMD,AMD | 2023-10-31
2023-08-01,AMD,AMD | 2023-08-01
2023-05-02,AMD,AMD | 2023-05-02
2023-01-31,AMD,AMD | 2023-01-31
2022-11-01,AMD,AMD | 2022-11-01
2022-08-02,AMD,AMD | 2022-08-02
2022-05-03,AMD,AMD | 2022-05-03
2022-02-01,AMD,AMD | 2022-02-01
2021-10-26,AMD,AMD | 2021-10-26
2021-07-27,AMD,AMD | 2021-07-27
2021-04-27,AMD,AMD | 2021-04-27
2021-01-26,AMD,AMD | 2021-01-26
2020-10-27,AMD,AMD | 2020-10-27
2020-07-28,AMD,AMD | 2020-07-28
2020-04-28,AMD,AMD | 2020-04-28
2020-01-28,AMD,AMD | 2020-01-28
2019-10-29,AMD,AMD | 2019-10-29
2019-07-30,AMD,AMD | 2019-07-30
2019-04-30,AMD,AMD | 2019-04-30
2019-01-29,AMD,AMD | 2019-01-29
2018-10-24,AMD,AMD | 2018-10-24
2018-07-25,AMD,AMD | 2018-07-25
2018-04-25,AMD,AMD | 2018-04-25
2018-01-30,AMD,AMD | 2018-01-30
2017-10-24,AMD,AMD | 2017-10-24
2017-07-25,AMD,AMD | 2017-07-25
2017-05-01,AMD,AMD | 2017-05-01
2017-01-31,AMD,AMD | 2017-01-31
2016-10-20,AMD,AMD | 2016-10-20
2016-07-21,AMD,AMD | 2016-07-21
2016-04-21,AMD,AMD | 2016-04-21
2016-01-19,AMD,AMD | 2016-01-19
2015-10-15,AMD,AMD | 2015-10-15
2015-07-16,AMD,AMD | 2015-07-16
2015-04-16,AMD,AMD | 2015-04-16
2015-01-20,AMD,AMD | 2015-01-20
2014-10-16,AMD,AMD | 2014-10-16
2014-07-17,AMD,AMD | 2014-07-17
2014-04-17,AMD,AMD | 2014-04-17
2025-05-01,AME,AME | 2025-05-01
2025-02-04,AME,AME | 2025-02-04
2024-10-31,AME,AME | 2024-10-31
2024-08-01,AME,AME | 2024-08-01
2024-05-02,AME,AME | 2024-05-02
2024-02-06,AME,AME | 2024-02-06
2023-10-31,AME,AME | 2023-10-31
2023-08-01,AME,AME | 2023-08-01
2023-05-02,AME,AME | 2023-05-02
2023-02-02,AME,AME | 2023-02-02
2022-11-01,AME,AME | 2022-11-01
2022-08-02,AME,AME | 2022-08-02
2022-05-03,AME,AME | 2022-05-03
2022-02-03,AME,AME | 2022-02-03
2021-11-02,AME,AME | 2021-11-02
2021-08-03,AME,AME | 2021-08-03
2021-05-04,AME,AME | 2021-05-04
2021-02-04,AME,AME | 2021-02-04
2020-10-29,AME,AME | 2020-10-29
2020-08-04,AME,AME | 2020-08-04
2020-05-05,AME,AME | 2020-05-05
2020-02-05,AME,AME | 2020-02-05
2019-10-31,AME,AME | 2019-10-31
2019-07-30,AME,AME | 2019-07-30
2019-05-01,AME,AME | 2019-05-01
2019-02-05,AME,AME | 2019-02-05
2018-11-01,AME,AME | 2018-11-01
2018-07-31,AME,AME | 2018-07-31
2018-05-02,AME,AME | 2018-05-02
2018-02-01,AME,AME | 2018-02-01
2017-11-02,AME,AME | 2017-11-02
2017-08-02,AME,AME | 2017-08-02
2017-05-02,AME,AME | 2017-05-02
2017-02-07,AME,AME | 2017-02-07
2016-11-01,AME,AME | 2016-11-01
2016-08-04,AME,AME | 2016-08-04
2016-04-28,AME,AME | 2016-04-28
2016-02-05,AME,AME | 2016-02-05
2015-10-27,AME,AME | 2015-10-27
2015-08-05,AME,AME | 2015-08-05
2015-04-29,AME,AME | 2015-04-29
2015-01-28,AME,AME | 2015-01-28
2014-10-28,AME,AME | 2014-10-28
2014-08-05,AME,AME | 2014-08-05
2014-05-06,AME,AME | 2014-05-06
2025-05-01,AMGN,AMGN | 2025-05-01
2025-02-04,AMGN,AMGN | 2025-02-04
2024-10-30,AMGN,AMGN | 2024-10-30
2024-08-06,AMGN,AMGN | 2024-08-06
2024-05-02,AMGN,AMGN | 2024-05-02
2024-02-06,AMGN,AMGN | 2024-02-06
2023-10-31,AMGN,AMGN | 2023-10-31
2023-08-03,AMGN,AMGN | 2023-08-03
2023-04-27,AMGN,AMGN | 2023-04-27
2023-01-31,AMGN,AMGN | 2023-01-31
2022-11-03,AMGN,AMGN | 2022-11-03
2022-08-04,AMGN,AMGN | 2022-08-04
2022-04-27,AMGN,AMGN | 2022-04-27
2022-02-07,AMGN,AMGN | 2022-02-07
2021-11-02,AMGN,AMGN | 2021-11-02
2021-08-03,AMGN,AMGN | 2021-08-03
2021-04-27,AMGN,AMGN | 2021-04-27
2021-02-02,AMGN,AMGN | 2021-02-02
2020-10-28,AMGN,AMGN | 2020-10-28
2020-07-28,AMGN,AMGN | 2020-07-28
2020-04-30,AMGN,AMGN | 2020-04-30
2020-01-30,AMGN,AMGN | 2020-01-30
2019-10-29,AMGN,AMGN | 2019-10-29
2019-07-30,AMGN,AMGN | 2019-07-30
2019-04-30,AMGN,AMGN | 2019-04-30
2019-01-29,AMGN,AMGN | 2019-01-29
2018-10-30,AMGN,AMGN | 2018-10-30
2018-07-26,AMGN,AMGN | 2018-07-26
2018-04-24,AMGN,AMGN | 2018-04-24
2018-02-01,AMGN,AMGN | 2018-02-01
2017-10-25,AMGN,AMGN | 2017-10-25
2017-07-25,AMGN,AMGN | 2017-07-25
2017-04-26,AMGN,AMGN | 2017-04-26
2017-02-02,AMGN,AMGN | 2017-02-02
2016-10-27,AMGN,AMGN | 2016-10-27
2016-07-27,AMGN,AMGN | 2016-07-27
2016-04-28,AMGN,AMGN | 2016-04-28
2016-01-28,AMGN,AMGN | 2016-01-28
2015-10-28,AMGN,AMGN | 2015-10-28
2015-07-30,AMGN,AMGN | 2015-07-30
2015-04-21,AMGN,AMGN | 2015-04-21
2015-01-27,AMGN,AMGN | 2015-01-27
2014-10-27,AMGN,AMGN | 2014-10-27
2014-07-29,AMGN,AMGN | 2014-07-29
2014-04-22,AMGN,AMGN | 2014-04-22
2025-04-30,AMZN,AMZN | 2025-04-30
2025-02-06,AMZN,AMZN | 2025-02-06
2024-10-31,AMZN,AMZN | 2024-10-31
2024-08-01,AMZN,AMZN | 2024-08-01
2024-04-30,AMZN,AMZN | 2024-04-30
2024-02-01,AMZN,AMZN | 2024-02-01
2023-10-26,AMZN,AMZN | 2023-10-26
2023-08-03,AMZN,AMZN | 2023-08-03
2023-04-27,AMZN,AMZN | 2023-04-27
2023-02-02,AMZN,AMZN | 2023-02-02
2022-10-27,AMZN,AMZN | 2022-10-27
2022-07-28,AMZN,AMZN | 2022-07-28
2022-04-28,AMZN,AMZN | 2022-04-28
2022-02-03,AMZN,AMZN | 2022-02-03
2021-10-28,AMZN,AMZN | 2021-10-28
2021-07-29,AMZN,AMZN | 2021-07-29
2021-04-29,AMZN,AMZN | 2021-04-29
2021-02-02,AMZN,AMZN | 2021-02-02
2020-10-29,AMZN,AMZN | 2020-10-29
2020-07-30,AMZN,AMZN | 2020-07-30
2020-04-30,AMZN,AMZN | 2020-04-30
2020-01-30,AMZN,AMZN | 2020-01-30
2019-10-24,AMZN,AMZN | 2019-10-24
2019-07-25,AMZN,AMZN | 2019-07-25
2019-04-25,AMZN,AMZN | 2019-04-25
2019-01-31,AMZN,AMZN | 2019-01-31
2018-10-25,AMZN,AMZN | 2018-10-25
2018-07-26,AMZN,AMZN | 2018-07-26
2018-04-26,AMZN,AMZN | 2018-04-26
2018-02-01,AMZN,AMZN | 2018-02-01
2017-10-26,AMZN,AMZN | 2017-10-26
2017-07-27,AMZN,AMZN | 2017-07-27
2017-04-27,AMZN,AMZN | 2017-04-27
2017-02-02,AMZN,AMZN | 2017-02-02
2016-10-27,AMZN,AMZN | 2016-10-27
2016-07-28,AMZN,AMZN | 2016-07-28
2016-04-28,AMZN,AMZN | 2016-04-28
2016-01-28,AMZN,AMZN | 2016-01-28
2015-10-22,AMZN,AMZN | 2015-10-22
2015-07-23,AMZN,AMZN | 2015-07-23
2015-04-23,AMZN,AMZN | 2015-04-23
2015-01-29,AMZN,AMZN | 2015-01-29
2014-10-23,AMZN,AMZN | 2014-10-23
2014-07-24,AMZN,AMZN | 2014-07-24
2014-04-24,AMZN,AMZN | 2014-04-24
2025-03-06,AVGO,AVGO | 2025-03-06
2024-12-12,AVGO,AVGO | 2024-12-12
2024-09-05,AVGO,AVGO | 2024-09-05
2024-06-12,AVGO,AVGO | 2024-06-12
2024-03-07,AVGO,AVGO | 2024-03-07
2023-12-07,AVGO,AVGO | 2023-12-07
2023-08-31,AVGO,AVGO | 2023-08-31
2023-06-01,AVGO,AVGO | 2023-06-01
2023-03-02,AVGO,AVGO | 2023-03-02
2022-12-08,AVGO,AVGO | 2022-12-08
2022-09-01,AVGO,AVGO | 2022-09-01
2022-05-26,AVGO,AVGO | 2022-05-26
2022-03-03,AVGO,AVGO | 2022-03-03
2021-12-09,AVGO,AVGO | 2021-12-09
2021-09-02,AVGO,AVGO | 2021-09-02
2021-06-03,AVGO,AVGO | 2021-06-03
2021-03-04,AVGO,AVGO | 2021-03-04
2020-12-10,AVGO,AVGO | 2020-12-10
2020-09-03,AVGO,AVGO | 2020-09-03
2020-06-04,AVGO,AVGO | 2020-06-04
2020-03-12,AVGO,AVGO | 2020-03-12
2019-12-12,AVGO,AVGO | 2019-12-12
2019-09-12,AVGO,AVGO | 2019-09-12
2019-06-13,AVGO,AVGO | 2019-06-13
2019-03-14,AVGO,AVGO | 2019-03-14
2018-12-06,AVGO,AVGO | 2018-12-06
2018-09-06,AVGO,AVGO | 2018-09-06
2018-06-07,AVGO,AVGO | 2018-06-07
2018-03-15,AVGO,AVGO | 2018-03-15
2017-12-06,AVGO,AVGO | 2017-12-06
2017-08-24,AVGO,AVGO | 2017-08-24
2017-06-01,AVGO,AVGO | 2017-06-01
2017-03-01,AVGO,AVGO | 2017-03-01
2016-12-08,AVGO,AVGO | 2016-12-08
2016-09-01,AVGO,AVGO | 2016-09-01
2016-06-02,AVGO,AVGO | 2016-06-02
2016-03-03,AVGO,AVGO | 2016-03-03
2015-12-02,AVGO,AVGO | 2015-12-02
2015-08-26,AVGO,AVGO | 2015-08-26
2015-05-28,AVGO,AVGO | 2015-05-28
2015-02-25,AVGO,AVGO | 2015-02-25
2014-12-03,AVGO,AVGO | 2014-12-03
2014-08-28,AVGO,AVGO | 2014-08-28
2014-05-29,AVGO,AVGO | 2014-05-29
2025-04-15,BAC,BAC | 2025-04-15
2025-01-16,BAC,BAC | 2025-01-16
2024-10-15,BAC,BAC | 2024-10-15
2024-07-16,BAC,BAC | 2024-07-16
2024-04-16,BAC,BAC | 2024-04-16
2024-01-12,BAC,BAC | 2024-01-12
2023-10-17,BAC,BAC | 2023-10-17
2023-07-18,BAC,BAC | 2023-07-18
2023-04-18,BAC,BAC | 2023-04-18
2023-01-13,BAC,BAC | 2023-01-13
2022-10-17,BAC,BAC | 2022-10-17
2022-07-18,BAC,BAC | 2022-07-18
2022-04-18,BAC,BAC | 2022-04-18
2022-01-19,BAC,BAC | 2022-01-19
2021-10-14,BAC,BAC | 2021-10-14
2021-07-14,BAC,BAC | 2021-07-14
2021-04-15,BAC,BAC | 2021-04-15
2021-01-19,BAC,BAC | 2021-01-19
2020-10-14,BAC,BAC | 2020-10-14
2020-07-16,BAC,BAC | 2020-07-16
2020-04-15,BAC,BAC | 2020-04-15
2020-01-15,BAC,BAC | 2020-01-15
2019-10-16,BAC,BAC | 2019-10-16
2019-07-17,BAC,BAC | 2019-07-17
2019-04-16,BAC,BAC | 2019-04-16
2019-01-16,BAC,BAC | 2019-01-16
2018-10-15,BAC,BAC | 2018-10-15
2018-07-16,BAC,BAC | 2018-07-16
2018-04-16,BAC,BAC | 2018-04-16
2018-01-17,BAC,BAC | 2018-01-17
2017-10-13,BAC,BAC | 2017-10-13
2017-07-18,BAC,BAC | 2017-07-18
2017-04-18,BAC,BAC | 2017-04-18
2017-01-13,BAC,BAC | 2017-01-13
2016-10-17,BAC,BAC | 2016-10-17
2016-07-18,BAC,BAC | 2016-07-18
2016-04-14,BAC,BAC | 2016-04-14
2016-01-19,BAC,BAC | 2016-01-19
2015-10-14,BAC,BAC | 2015-10-14
2015-07-15,BAC,BAC | 2015-07-15
2015-04-15,BAC,BAC | 2015-04-15
2015-01-15,BAC,BAC | 2015-01-15
2014-10-15,BAC,BAC | 2014-10-15
2014-07-16,BAC,BAC | 2014-07-16
2014-04-16,BAC,BAC | 2014-04-16
2025-04-25,CAT,CAT | 2025-04-25
2025-01-30,CAT,CAT | 2025-01-30
2024-10-30,CAT,CAT | 2024-10-30
2024-08-06,CAT,CAT | 2024-08-06
2024-04-25,CAT,CAT | 2024-04-25
2024-02-05,CAT,CAT | 2024-02-05
2023-10-31,CAT,CAT | 2023-10-31
2023-08-01,CAT,CAT | 2023-08-01
2023-04-27,CAT,CAT | 2023-04-27
2023-01-31,CAT,CAT | 2023-01-31
2022-10-27,CAT,CAT | 2022-10-27
2022-08-02,CAT,CAT | 2022-08-02
2022-04-28,CAT,CAT | 2022-04-28
2022-01-28,CAT,CAT | 2022-01-28
2021-10-28,CAT,CAT | 2021-10-28
2021-07-30,CAT,CAT | 2021-07-30
2021-04-29,CAT,CAT | 2021-04-29
2021-01-29,CAT,CAT | 2021-01-29
2020-10-27,CAT,CAT | 2020-10-27
2020-07-31,CAT,CAT | 2020-07-31
2020-04-28,CAT,CAT | 2020-04-28
2020-01-31,CAT,CAT | 2020-01-31
2019-10-23,CAT,CAT | 2019-10-23
2019-07-24,CAT,CAT | 2019-07-24
2019-04-24,CAT,CAT | 2019-04-24
2019-01-28,CAT,CAT | 2019-01-28
2018-10-23,CAT,CAT | 2018-10-23
2018-07-30,CAT,CAT | 2018-07-30
2018-04-24,CAT,CAT | 2018-04-24
2018-01-25,CAT,CAT | 2018-01-25
2017-10-24,CAT,CAT | 2017-10-24
2017-07-25,CAT,CAT | 2017-07-25
2017-04-25,CAT,CAT | 2017-04-25
2017-01-26,CAT,CAT | 2017-01-26
2016-10-25,CAT,CAT | 2016-10-25
2016-07-26,CAT,CAT | 2016-07-26
2016-04-22,CAT,CAT | 2016-04-22
2016-01-28,CAT,CAT | 2016-01-28
2015-10-22,CAT,CAT | 2015-10-22
2015-07-23,CAT,CAT | 2015-07-23
2015-04-23,CAT,CAT | 2015-04-23
2015-01-27,CAT,CAT | 2015-01-27
2014-10-23,CAT,CAT | 2014-10-23
2014-07-24,CAT,CAT | 2014-07-24
2014-04-24,CAT,CAT | 2014-04-24
2025-04-24,CBRE,CBRE | 2025-04-24
2025-02-13,CBRE,CBRE | 2025-02-13
2024-10-24,CBRE,CBRE | 2024-10-24
2024-07-25,CBRE,CBRE | 2024-07-25
2024-05-03,CBRE,CBRE | 2024-05-03
2024-02-15,CBRE,CBRE | 2024-02-15
2023-10-27,CBRE,CBRE | 2023-10-27
2023-07-27,CBRE,CBRE | 2023-07-27
2023-04-27,CBRE,CBRE | 2023-04-27
2023-02-23,CBRE,CBRE | 2023-02-23
2022-10-27,CBRE,CBRE | 2022-10-27
2022-08-04,CBRE,CBRE | 2022-08-04
2022-05-05,CBRE,CBRE | 2022-05-05
2022-02-24,CBRE,CBRE | 2022-02-24
2021-10-28,CBRE,CBRE | 2021-10-28
2021-07-29,CBRE,CBRE | 2021-07-29
2021-04-29,CBRE,CBRE | 2021-04-29
2021-02-23,CBRE,CBRE | 2021-02-23
2020-10-29,CBRE,CBRE | 2020-10-29
2020-07-31,CBRE,CBRE | 2020-07-31
2020-05-07,CBRE,CBRE | 2020-05-07
2020-02-27,CBRE,CBRE | 2020-02-27
2019-11-06,CBRE,CBRE | 2019-11-06
2019-08-01,CBRE,CBRE | 2019-08-01
2019-05-08,CBRE,CBRE | 2019-05-08
2019-02-13,CBRE,CBRE | 2019-02-13
2018-11-01,CBRE,CBRE | 2018-11-01
2018-08-02,CBRE,CBRE | 2018-08-02
2018-05-02,CBRE,CBRE | 2018-05-02
2018-02-08,CBRE,CBRE | 2018-02-08
2017-11-03,CBRE,CBRE | 2017-11-03
2017-07-27,CBRE,CBRE | 2017-07-27
2017-04-27,CBRE,CBRE | 2017-04-27
2017-02-10,CBRE,CBRE | 2017-02-10
2016-10-27,CBRE,CBRE | 2016-10-27
2016-07-28,CBRE,CBRE | 2016-07-28
2016-04-28,CBRE,CBRE | 2016-04-28
2016-02-03,CBRE,CBRE | 2016-02-03
2015-10-27,CBRE,CBRE | 2015-10-27
2015-07-29,CBRE,CBRE | 2015-07-29
2015-04-29,CBRE,CBRE | 2015-04-29
2015-02-04,CBRE,CBRE | 2015-02-04
2014-10-29,CBRE,CBRE | 2014-10-29
2014-07-29,CBRE,CBRE | 2014-07-29
2014-04-30,CBRE,CBRE | 2014-04-30
2025-03-06,COST,COST | 2025-03-06
2024-12-12,COST,COST | 2024-12-12
2024-09-26,COST,COST | 2024-09-26
2024-05-30,COST,COST | 2024-05-30
2024-03-07,COST,COST | 2024-03-07
2023-12-14,COST,COST | 2023-12-14
2023-09-26,COST,COST | 2023-09-26
2023-05-25,COST,COST | 2023-05-25
2023-03-02,COST,COST | 2023-03-02
2022-12-08,COST,COST | 2022-12-08
2022-09-22,COST,COST | 2022-09-22
2022-05-26,COST,COST | 2022-05-26
2022-03-03,COST,COST | 2022-03-03
2021-12-09,COST,COST | 2021-12-09
2021-09-23,COST,COST | 2021-09-23
2021-05-27,COST,COST | 2021-05-27
2021-03-04,COST,COST | 2021-03-04
2020-12-10,COST,COST | 2020-12-10
2020-09-24,COST,COST | 2020-09-24
2020-05-28,COST,COST | 2020-05-28
2020-03-05,COST,COST | 2020-03-05
2019-12-12,COST,COST | 2019-12-12
2019-10-03,COST,COST | 2019-10-03
2019-05-30,COST,COST | 2019-05-30
2019-03-07,COST,COST | 2019-03-07
2018-12-13,COST,COST | 2018-12-13
2018-10-04,COST,COST | 2018-10-04
2018-05-31,COST,COST | 2018-05-31
2018-03-07,COST,COST | 2018-03-07
2017-12-14,COST,COST | 2017-12-14
2017-10-05,COST,COST | 2017-10-05
2017-05-25,COST,COST | 2017-05-25
2017-03-02,COST,COST | 2017-03-02
2016-12-07,COST,COST | 2016-12-07
2016-09-29,COST,COST | 2016-09-29
2016-05-25,COST,COST | 2016-05-25
2016-03-02,COST,COST | 2016-03-02
2015-12-08,COST,COST | 2015-12-08
2015-09-29,COST,COST | 2015-09-29
2015-05-27,COST,COST | 2015-05-27
2015-03-05,COST,COST | 2015-03-05
2014-12-10,COST,COST | 2014-12-10
2014-10-08,COST,COST | 2014-10-08
2014-05-29,COST,COST | 2014-05-29
2025-02-26,CRM,CRM | 2025-02-26
2024-12-03,CRM,CRM | 2024-12-03
2024-08-28,CRM,CRM | 2024-08-28
2024-05-29,CRM,CRM | 2024-05-29
2024-02-28,CRM,CRM | 2024-02-28
2023-11-29,CRM,CRM | 2023-11-29
2023-08-30,CRM,CRM | 2023-08-30
2023-05-31,CRM,CRM | 2023-05-31
